,AccountID,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
3099,0012e000004PonkAAC,Business Organization,Services,Government: International,United States of America,External,0
3100,0012e000004PrJvAAK,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
3101,0012e000004PvnLAAS,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,Australia,External,0
3102,0012e000004PzwFAAS,Business Organization,Services,Not for profit,United States of America,External,0
3103,0012e000004QCeDAAW,Business Organization,Services,University,Australia,External,0
3104,0012e000004QIu3AAG,Business Organization,Services,Government: International,Singapore,External,0
3105,0012e000004QyBUAA0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
3106,0012e000004R7d7AAC,Business Organization,Public Administration,Not for profit,Switzerland,External,0
3107,0012e000004R8kGAAS,Business Organization,Services,SME (small to medium enterprise),Malaysia,External,0
3108,0012e000004R8pfAAC,Business Organization,Transportation,SME (small to medium enterprise),Australia,External,0
3109,0012e000004R8sjAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3110,0012e000004R8vEAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3111,0012e000004R8x0AAC,Business Organization,Defence,SME (small to medium enterprise),Australia,External,0
3112,0012e000004R8yhAAC,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0
3113,0012e000004R8zRAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3114,0012e000004R97yAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3115,0012e000004R9APAA0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3116,0012e000004R9JRAA0,Business Organization,Services,SME (small to medium enterprise),United States of America,External,0
3117,0012e000004R9LnAAK,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3118,0012e000004R9TCAA0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3119,0012e000004R9YWAA0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3120,0012e000004RAZqAAO,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
3121,0012e000004RAheAAG,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Japan,External,0
3122,0012e000004REQiAAO,Business Organization,Health,Not for profit,United States of America,External,0
3123,0012e000004RER2AAO,Business Organization,Services,Not for profit,United States of America,External,0
3124,0012e000004REz8AAG,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
3125,0012e000004RNjZAAW,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
3126,0012e000004RRGBAA4,Business Organization,Agriculture & Horticulture,Large Australian Corporate,Australia,External,0
3127,0012e000004SIqcAAG,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
3128,0012e000004SKNYAA4,Business Organization,Health,Not for profit,Australia,External,0
3129,0012e000004SKYJAA4,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3130,0012e000004Sey5AAC,Business Organization,Health,Multinational / Other Large Corporate,Belgium,External,0
3131,0012e000004SndIAAS,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
3132,0012e000004SqWGAA0,Business Organization,Services,University,Russian Federation,External,0
3133,0012e000004SvNqAAK,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3134,0012e000004SwuZAAS,Business Organization,Services,Large Australian Corporate,Australia,External,0
3135,0012e000004T7AyAAK,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),Australia,External,0
3136,0012e000004TGLqAAO,Business Organization,Health,Not for profit,Australia,External,0
3137,0012e000004TH8nAAG,Business Organization,Services,Multinational / Other Large Corporate,United States of America,External,0
3138,0012e000004TOwHAAW,Business Organization,Services,Not for profit,Australia,External,0
3139,0012e000004TOyfAAG,Business Organization,Services,Not for profit,Singapore,External,0
3140,0012e000004TP0MAAW,Business Organization,Services,Not for profit,Australia,External,0
3141,0012e000004TPoSAAW,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Indonesia,External,0
3142,0012e000004TQygAAG,Business Organization,Agriculture & Horticulture,Multinational / Other Large Corporate,Australia,External,0
3143,0012e000004TTFoAAO,Business Organization,Services,Not for profit,Australia,External,0
3144,0012e000004TTGwAAO,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
3145,0012e000004TlQxAAK,Business Organization,Services,Not for profit,Australia,External,0
3146,0012e000004UAztAAG,Business Organization,Services,SME (small to medium enterprise),United States of America,External,0
3147,0012e000004UE2MAAW,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
3148,0012e000004UEViAAO,Business Organization,Health,Multinational / Other Large Corporate,Japan,External,0
3149,0012e000004ULcDAAW,Business Organization,Services,Government: International,United States of America,External,0
3150,0012e000004UUiBAAW,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3151,0012e000004UeXtAAK,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
3152,0012e000004UirDAAS,Business Organization,Services,SME (small to medium enterprise),China,External,0
3153,0012e000004V4WkAAK,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Australia,External,0
3154,0012e000004VB23AAG,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3155,0012e000004VUGoAAO,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3156,0012e000004VY9jAAG,Business Organization,Public Administration,Government: International,"United Kingdom, Channel Islands and Isle of Man",External,0
3157,0012e000004VYAbAAO,Business Organization,Energy & Utilities,Government: Australia: Federal,Australia,External,0
3158,0012e000004VZ7HAAW,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3159,0012e000004VfvLAAS,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
3160,0012e000004VkZYAA0,Business Organization,Health,Multinational / Other Large Corporate,The Netherlands,External,0
3161,0012e000004VnzyAAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
3162,0012e000004WKitAAG,Business Organization,Services,Government: International,United States of America,External,0
3163,0012e000004WLuJAAW,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
3164,0012e000004WSAHAA4,Business Organization,Technology: IT & Telephone Services,Government: Australia: Federal,Australia,External,0
3165,0012e000004WVsPAAW,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
3166,0012e000004WWzvAAG,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3167,0012e000004WZyVAAW,Business Organization,Energy & Utilities,Government: International,United States of America,External,0
3168,0012e000004WedTAAS,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,Australia,External,0
3169,0012e000004WggJAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
3170,0012e000004Wo6FAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
3171,0012e000004WwCZAA0,Business Organization,Public Administration,PFRO (Publicly-Funded Research Organisation),Austria,External,0
3172,0012e000004X0KQAA0,Business Organization,Health,Multinational / Other Large Corporate,China,External,0
3173,0012e000004X2XKAA0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
3174,0012e000004X2opAAC,Business Organization,Health,Not for profit,Australia,External,0
3175,0012e000004X2tGAAS,Business Organization,Health,Not for profit,Australia,External,0
3176,0012e000004X2w0AAC,Business Organization,Health,Not for profit,Australia,External,0
3177,0012e000004X7IvAAK,Business Organization,Defence,Government: Australia: Federal,Australia,External,0
3178,0012e000004XEHCAA4,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3179,0012e000004XFMbAAO,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3180,0012e000004XH3LAAW,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3181,0012e000004XIIAAA4,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,United States of America,External,0
3182,0012e000004XJopAAG,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3183,0012e000004XWaCAAW,Business Organization,Services,Government: International,Indonesia,External,0
3184,0012e000004XWwmAAG,Business Organization,Agriculture & Horticulture,Government: International,Norway,External,0
3185,0012e000004XcNWAA0,Business Organization,Services,Not for profit,Australia,External,0
3186,0012e000004XjejAAC,Business Organization,Public Administration,Government: International,Indonesia,External,0
3187,0012e000004Xq4gAAC,Business Organization,Services,Large Australian Corporate,Australia,External,0
3188,0012e000004Y7ziAAC,Business Organization,Services,Not for profit,Australia,External,0
3189,0012e000004Y8yxAAC,Business Organization,Services,Not for profit,Australia,External,0
3190,0012e000004Ziw6AAC,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Australia,External,0
3191,0012e000004ZjGGAA0,Business Organization,Health,Not for profit,Australia,External,0
3192,0012e000004ZjufAAC,Business Organization,Transportation,Multinational / Other Large Corporate,Canada,External,0
3193,0012e000004ZpjKAAS,Business Organization,Health,Government: International,United States of America,External,0
3194,0012e000004ZubjAAC,Business Organization,Services,Multinational / Other Large Corporate,United States of America,External,0
3195,0012e000004Zx04AAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
